date,final_aqi
2024-12-21,353.84615384615387
2024-12-22,343.0769230769231
2024-12-23,340.7692307692308
2024-12-24,340.7692307692308
2024-12-25,343.84615384615387
2024-12-26,352.3076923076923
2024-12-27,343.0769230769231
2024-12-28,343.84615384615387
2024-12-29,339.2307692307692
2025-01-01,313.84615384615387
2025-01-02,316.15384615384613
2025-01-03,310.7692307692308
2025-01-04,330.7692307692308
2025-01-05,336.9230769230769
2025-01-06,327.6923076923077
2025-01-07,334.61538461538464
2025-01-08,336.9230769230769
2025-01-09,334.61538461538464
2025-01-10,345.38461538461536
2025-01-11,341.53846153846155
2025-01-12,334.61538461538464
2025-01-13,333.84615384615387
2025-01-14,346.15384615384613
2025-01-15,340.7692307692308
2025-01-16,337.6923076923077
2025-01-17,337.6923076923077
2025-01-18,335.38461538461536
2025-01-19,343.84615384615387
2025-01-20,340.7692307692308
2025-01-21,338.46153846153845
2025-01-22,345.38461538461536
2025-01-23,327.6923076923077
2025-01-24,331.53846153846155
2025-01-25,350.7692307692308
2025-01-26,348.46153846153845
2025-01-27,343.84615384615387
2025-01-28,333.84615384615387
2025-01-29,328.46153846153845
2025-01-30,343.84615384615387
2025-01-31,300.0
2025-02-01,315.38461538461536
2025-02-02,353.0769230769231
2025-02-03,319.2307692307692
2025-02-04,319.2307692307692
2025-02-05,362.3076923076923
2025-02-06,200.0
2025-02-07,436.0
2025-02-08,343.84615384615387
2025-02-09,337.6923076923077
2025-02-10,333.84615384615387
2025-02-11,333.0769230769231
2025-02-12,367.6923076923077
2025-02-13,400.0
2025-02-14,328.46153846153845
2025-02-15,318.46153846153845
2025-02-16,313.0769230769231
2025-02-17,256.6666666666667
2025-02-18,302.3076923076923
2025-02-19,318.46153846153845
2025-02-20,310.0
2025-02-21,190.0
2025-02-22,266.6666666666667
2025-02-23,293.33333333333337
2025-02-24,236.66666666666669
2025-02-25,290.0
2025-02-27,280.0
2025-02-28,322.3076923076923
2025-03-01,243.33333333333334
2025-03-02,240.0
2025-03-03,233.33333333333334
2025-03-04,226.66666666666666
2025-03-05,140.0
2025-03-06,300.0
2025-03-07,316.9230769230769
2025-03-08,320.0
2025-03-09,283.33333333333337
2025-03-10,323.0769230769231
2025-03-11,343.84615384615387
2025-03-12,333.0769230769231
2025-03-13,326.15384615384613
2025-03-14,313.84615384615387
2025-03-15,153.33333333333334
2025-03-16,166.66666666666669
2025-03-17,216.66666666666666
2025-03-18,136.66666666666669
2025-03-19,190.0
2025-03-20,193.33333333333334
2025-03-21,140.0
2025-03-22,118.03626411221347
2025-03-23,200.0
2025-03-24,256.6666666666667
2025-03-25,210.0
2025-03-26,122.10058159425247
2025-03-27,204.0
2025-03-28,124.13274033527198
2025-03-29,276.6666666666667
2025-03-30,296.6666666666667
2025-03-31,210.0
2025-04-01,230.0
2025-04-02,300.0
2025-04-03,283.33333333333337
2025-04-04,166.66666666666669
2025-04-05,170.0
2025-04-06,153.33333333333334
2025-04-07,206.66666666666666
2025-04-08,236.66666666666669
2025-04-09,196.66666666666669
2025-04-10,137.34177215189874
2025-04-11,100.0
2025-04-12,95.0
2025-04-13,56.666666666666664
2025-04-14,100.0
2025-04-15,112.27848101265823
2025-04-16,137.34177215189874
2025-04-17,56.666666666666664
2025-04-18,124.81012658227849
2025-04-19,124.81012658227849
2025-04-20,100.0
2025-04-21,112.27848101265823
2025-04-22,149.873417721519
2025-04-23,140.0
2025-04-24,126.66666666666667
2025-04-25,149.873417721519
2025-04-26,100.0
2025-04-27,75.0
2025-04-28,100.0
2025-04-29,140.0
2025-04-30,124.81012658227849
2025-05-01,137.34177215189874
2025-05-02,149.873417721519
2025-05-03,149.873417721519
2025-05-04,174.9367088607595
2025-05-05,137.34177215189874
2025-05-06,149.873417721519
2025-05-07,162.40506329113924
2025-05-08,124.81012658227849
2025-05-09,88.33333333333334
2025-05-10,96.66666666666667
2025-05-11,110.0
2025-05-12,149.873417721519
2025-05-13,162.40506329113924
2025-05-14,174.9367088607595
2025-05-15,183.33333333333334
2025-05-16,149.873417721519
2025-05-17,153.33333333333334
2025-05-18,149.873417721519
2025-05-19,149.873417721519
2025-05-20,200.0
2025-05-21,174.9367088607595
2025-05-22,213.91304347826087
2025-05-23,196.66666666666669
2025-05-24,243.33333333333334
2025-05-25,150.0
2025-05-26,100.0
2025-05-27,112.27848101265823
2025-05-28,162.40506329113924
2025-05-29,124.81012658227849
2025-05-30,137.34177215189874
2025-05-31,149.873417721519
2025-06-01,112.27848101265823
2025-06-02,149.873417721519
2025-06-03,162.40506329113924
2025-06-04,149.873417721519
2025-06-05,137.34177215189874
2025-06-06,124.81012658227849
2025-06-07,149.873417721519
2025-06-08,73.33333333333334
2025-06-09,112.27848101265823
2025-06-10,162.40506329113924
2025-06-11,174.9367088607595
2025-06-12,112.27848101265823
2025-06-13,112.27848101265823
2025-06-14,162.40506329113924
2025-06-15,162.40506329113924
2025-06-16,200.0
2025-06-17,149.873417721519
2025-06-18,137.34177215189874
2025-06-19,162.40506329113924
2025-06-20,149.873417721519
2025-06-21,137.34177215189874
2025-06-22,149.873417721519
2025-06-23,149.873417721519
2025-06-24,124.81012658227849
2025-06-25,112.27848101265823
2025-06-26,100.0
2025-06-27,100.0
2025-06-28,66.66666666666667
2025-06-29,100.0
2025-06-30,118.54430379746836
2025-07-01,137.34177215189874
2025-07-02,112.27848101265823
2025-07-03,100.0
2025-07-04,100.0
2025-07-05,118.54430379746836
2025-07-06,137.34177215189874
2025-07-07,112.27848101265823
2025-07-08,149.873417721519
2025-07-09,137.34177215189874
2025-07-10,149.873417721519
2025-07-11,149.873417721519
2025-07-12,124.81012658227849
2025-07-13,124.81012658227849
2025-07-14,137.34177215189874
2025-07-15,124.81012658227849
2025-07-16,124.81012658227849
2025-07-17,81.66666666666667
2025-07-18,100.0
2025-07-19,100.0
2025-07-20,124.81012658227849
2025-07-21,174.9367088607595
2025-07-22,137.34177215189874
2025-07-23,112.27848101265823
2025-07-24,112.27848101265823
2025-07-25,112.27848101265823
2025-07-26,112.27848101265823
2025-07-27,100.0
2025-07-28,50.0
2025-07-29,112.27848101265823
2025-07-30,100.0
2025-07-31,100.0
2025-08-01,150.0
2025-08-02,100.0
2025-08-03,124.81012658227849
2025-08-04,112.27848101265823
2025-08-05,100.0
2025-08-06,50.0
2025-08-07,112.27848101265823
2025-08-08,98.33333333333334
2025-08-09,140.0
2025-08-10,149.873417721519
2025-08-11,124.81012658227849
2025-08-12,112.27848101265823
2025-08-13,124.81012658227849
2025-08-14,112.27848101265823
2025-08-15,100.0
2025-08-16,112.27848101265823
2025-08-17,112.27848101265823
2025-08-18,137.34177215189874
2025-08-19,112.27848101265823
2025-08-20,137.34177215189874
2025-08-21,100.0
2025-08-22,100.0
2025-08-23,124.81012658227849
2025-08-24,149.873417721519
2025-08-25,100.0
2025-08-26,100.0
2025-08-27,149.873417721519
2025-08-28,187.46835443037975
2025-08-29,100.0
2025-08-30,51.666666666666664
2025-08-31,50.0
2025-09-01,112.27848101265823
2025-09-02,66.07692307692308
2025-09-03,137.34177215189874
2025-09-04,149.873417721519
2025-09-05,162.40506329113924
2025-09-06,200.0
2025-09-07,187.46835443037975
2025-09-08,162.40506329113924
2025-09-09,100.0
2025-09-10,124.81012658227849
2025-09-11,124.81012658227849
2025-09-12,124.81012658227849
2025-09-13,100.0
2025-09-14,133.33333333333334
2025-09-15,149.873417721519
2025-09-16,130.0
2025-09-17,100.0
2025-09-18,100.0
2025-09-19,100.0
2025-09-20,149.873417721519
2025-09-21,137.34177215189874
2025-09-22,137.34177215189874
2025-09-23,124.81012658227849
2025-09-24,124.81012658227849
2025-09-25,162.40506329113924
2025-09-26,149.873417721519
2025-09-27,319.2307692307692
2025-09-28,149.873417721519
2025-09-29,124.81012658227849
2025-09-30,162.40506329113924
2025-10-01,174.9367088607595
2025-10-02,187.46835443037975
2025-10-03,174.9367088607595
2025-10-04,162.40506329113924
2025-10-05,141.51898734177215
2025-10-06,120.63291139240506
2025-10-07,100.0
2025-10-08,112.27848101265823
2025-10-09,206.66666666666666
2025-10-10,312.3076923076923
2025-10-11,320.0
2025-10-12,316.9230769230769
2025-10-13,301.53846153846155
2025-10-14,312.3076923076923
2025-10-15,316.15384615384613
2025-10-16,303.84615384615387
2025-10-17,183.33333333333334
2025-10-18,318.46153846153845
2025-10-19,331.53846153846155
2025-10-20,346.15384615384613
2025-10-21,401.6
2025-10-22,310.0
2025-10-23,253.33333333333334
2025-10-24,150.0
2025-10-25,137.34177215189874
2025-10-26,162.40506329113924
2025-10-27,149.873417721519
2025-10-28,149.873417721519
2025-10-29,149.873417721519
2025-10-30,100.0
2025-10-31,124.81012658227849
2025-11-01,124.81012658227849
2025-11-02,137.34177215189874
2025-11-03,112.27848101265823
2025-11-04,100.0
2025-11-05,112.27848101265823
2025-11-06,203.33333333333334
2025-11-07,253.33333333333334
2025-11-08,260.0
2025-11-09,203.33333333333334
2025-11-10,308.46153846153845
2025-11-11,306.15384615384613
2025-11-12,316.9230769230769
2025-11-13,318.46153846153845
2025-11-14,325.38461538461536
2025-11-15,352.3076923076923
2025-11-16,348.46153846153845
2025-11-17,331.53846153846155
2025-11-18,340.0
2025-11-19,333.0769230769231
2025-11-20,329.2307692307692
2025-11-21,335.38461538461536
2025-11-22,339.2307692307692
2025-11-23,334.61538461538464
2025-11-24,335.38461538461536
2025-11-25,333.0769230769231
2025-11-26,342.3076923076923
2025-11-27,319.2307692307692
2025-11-28,324.61538461538464
2025-11-29,308.46153846153845
2025-11-30,311.53846153846155
2025-12-01,312.3076923076923
2025-12-02,308.46153846153845
2025-12-03,323.84615384615387
2025-12-04,327.6923076923077
2025-12-05,324.61538461538464
2025-12-06,310.0
2025-12-07,305.38461538461536
2025-12-08,304.61538461538464
2025-12-09,240.0
2025-12-10,200.0
2025-12-11,263.3333333333333
2025-12-12,303.84615384615387
2025-12-13,306.15384615384613
2025-12-14,309.2307692307692
2025-12-15,290.0
2025-12-16,283.33333333333337
2025-12-17,310.7692307692308
2025-12-18,318.46153846153845
2025-12-19,308.46153846153845
2025-12-20,223.33333333333334
2025-12-21,213.91304347826087
2025-12-22,293.33333333333337
2025-12-23,286.6666666666667
2025-12-24,174.9367088607595
2025-12-25,266.6666666666667
2025-12-26,313.0769230769231
2025-12-27,309.2307692307692
2025-12-28,318.46153846153845
2026-01-01,166.66666666666669
2026-01-02,286.6666666666667
2026-01-03,290.0
2026-01-04,327.6923076923077
2026-01-05,324.61538461538464
2026-01-06,326.15384615384613
